"title_name","title_url","title_date"
"[SALAH] Karena Suramadu Ditutup, Para Pemudik Terpaksa Berenang di Laut","https://covid19.go.id/p/hoax-buster/salah-karena-suramadu-ditutup-para-pemudik-terpaksa-berenang-di-laut","08 Mei 2021"
"Awas Hoaks - 10 Dokter Wafat karena COVID-19 dalam Waktu 24 Jam setelah Disuntik Vaksin","https://covid19.go.id/p/hoax-buster/awas-hoaks-10-dokter-wafat-karena-covid-19-dalam-waktu-24-jam-setelah-disuntik-vaksin","07 Mei 2021"
"Awas Hoaks - Video Mudik Lebaran Diperbolehkan","https://covid19.go.id/p/hoax-buster/awas-hoaks-video-mudik-lebaran-diperbolehkan","06 Mei 2021"
"[SALAH] Foto “Persiapan penutupan jalan tanggal 6 mei”","https://covid19.go.id/p/hoax-buster/salah-foto-persiapan-penutupan-jalan-tanggal-6-mei","06 Mei 2021"
"Awas Hoaks - Kemenhub jadikan Larangan Mudik Ladang Bisnis dengan Jualan Stiker Khusus Bus","https://covid19.go.id/p/hoax-buster/awas-hoaks-kemenhub-jadikan-larangan-mudik-ladang-bisnis-dengan-jualan-stiker-khusus-bus","05 Mei 2021"
"[SALAH] Foto Hasil CT Scan Paru-Paru Orang Yang Telah Divaksin dan Belum Divaksin","https://covid19.go.id/p/hoax-buster/salah-foto-hasil-ct-scan-paru-paru-orang-yang-telah-divaksin-dan-belum-divaksin","05 Mei 2021"
"[SALAH] Foto “Kremasi massal saat melonjaknya jumlah kasus infeksi Covid-19 India”","https://covid19.go.id/p/hoax-buster/salah-foto-kremasi-massal-saat-melonjaknya-jumlah-kasus-infeksi-covid-19-india","04 Mei 2021"
"[SALAH] Akun Facebook Wali Kota Bogor Tawarkan Bantuan Modal Usaha","https://covid19.go.id/p/hoax-buster/salah-akun-facebook-wali-kota-bogor-tawarkan-bantuan-modal-usaha","03 Mei 2021"
"[SALAH] Covid-19 Adalah Bakteri yang Terpapar Radiasi, Sumber: Kementerian Kesehatan Rusia","https://covid19.go.id/p/hoax-buster/salah-covid-19-adalah-bakteri-yang-terpapar-radiasi-sumber-kementerian-kesehatan-rusia","03 Mei 2021"
"[SALAH] Video “Seseorang yang wafat karena terinfeksi virus Covid-19 mempercayakan teman baiknya untuk membuang uangnya di Times Square di New York”","https://covid19.go.id/p/hoax-buster/salah-video-seseorang-yang-wafat-karena-terinfeksi-virus-covid-19-mempercayakan-teman-baiknya-untuk-membuang-uangnya-di-times-square-di-new-york","02 Mei 2021"
"[SALAH] “Tol Pejagan Brebes Di Tutup Total”","https://covid19.go.id/p/hoax-buster/salah-tol-pejagan-brebes-di-tutup-total","01 Mei 2021"
"[SALAH] Sri Sultan: Saya Tidak Manut ke Jokowi Terkait Larangan Takbir Keliling 2021","https://covid19.go.id/p/hoax-buster/salah-sri-sultan-saya-tidak-manut-ke-jokowi-terkait-larangan-takbir-keliling-2021","30 Apr 2021"
"[SALAH] Foto “AKHIRNYA, LARANGAN MUDIK DICABUT”","https://covid19.go.id/p/hoax-buster/salah-foto-akhirnya-larangan-mudik-dicabut","30 Apr 2021"
"[SALAH] Sebuah Peralatan Telekomunikasi Bertuliskan “COV-19” Siap Dipasang di Tiang Pemancar 5G","https://covid19.go.id/p/hoax-buster/salah-sebuah-peralatan-telekomunikasi-bertuliskan-cov-19-siap-dipasang-di-tiang-pemancar-5g","29 Apr 2021"
"[SALAH] Foto Syuting Film Horor agar Masyarakat Indonesia Mau Divaksin","https://covid19.go.id/p/hoax-buster/salah-foto-syuting-film-horor-agar-masyarakat-indonesia-mau-divaksin","29 Apr 2021"
"[SALAH] Bantuan Dana dari BPJS Kesehatan","https://covid19.go.id/p/hoax-buster/salah-bantuan-dana-dari-bpjs-kesehatan","27 Apr 2021"
"Awas Hoaks: Alat Rapid Test Antigen Menunjukkan Hasil Positif saat Diteteskan Air Keran","https://covid19.go.id/p/hoax-buster/awas-hoaks-alat-rapid-test-antigen-menunjukkan-hasil-positif-saat-diteteskan-air-keran","26 Apr 2021"
"[SALAH] Bantuan Sosial Tunai (BST) 600 Ribu Sudah Dapat Dicairkan","https://covid19.go.id/p/hoax-buster/salah-bantuan-sosial-tunai-bst-600-ribu-sudah-dapat-dicairkan","25 Apr 2021"
"[SALAH] Foto Seorang Lansia Menggunakan Alat Bantu Pernapasan di Jalan karena Kasus Covid-19 di India Meningkat Drastis","https://covid19.go.id/p/hoax-buster/salah-foto-seorang-lansia-menggunakan-alat-bantu-pernapasan-di-jalan-karena-kasus-covid-19-di-india-meningkat-drastis","25 Apr 2021"
"[SALAH] Ketua DPRD Mimika Meninggal Akibat Vaksin","https://covid19.go.id/p/hoax-buster/salah-ketua-dprd-mimika-meninggal-akibat-vaksin","24 Apr 2021"
"[SALAH] Link Bantuan Pulsa 200 Ribu dan Kuota 105 GB dari Kemendikbud","https://covid19.go.id/p/hoax-buster/salah-link-bantuan-pulsa-200-ribu-dan-kuota-105-gb-dari-kemendikbud","24 Apr 2021"
"Awas Hoaks: Makan Bawang Mentah dan Garam Bisa Ubah Positif COVID-19 Menjadi Negatif Setelah 15 Menit","https://covid19.go.id/p/hoax-buster/awas-hoaks-makan-bawang-mentah-dan-garam-bisa-ubah-positif-covid-19-menjadi-negatif-setelah-15-menit","24 Apr 2021"
"[SALAH] Video “ini terjadi di India, varian baru menyebabkan happy hypoxia”","https://covid19.go.id/p/hoax-buster/salah-video-ini-terjadi-di-india-varian-baru-menyebabkan-happy-hypoxia","24 Apr 2021"
"[SALAH] Menghirup Kapur Barus, Cengkeh, Biji Karom, dan Minyak Kayu Putih dapat Meredakan Sesak Nafas Akibat Infeksi COVID-19","https://covid19.go.id/p/hoax-buster/salah-menghirup-kapur-barus-cengkeh-biji-karom-dan-minyak-kayu-putih-dapat-meredakan-sesak-nafas-akibat-infeksi-covid-19","23 Apr 2021"
"[SALAH] Foto Seorang Anak Memberikan Masker Gratis Kepada Warga Tidak Mampu","https://covid19.go.id/p/hoax-buster/salah-foto-seorang-anak-memberikan-masker-gratis-kepada-warga-tidak-mampu","23 Apr 2021"
"[SALAH] Video “salah satu pejabat pemerintah Denmark meregang nyawa saat mengumumkan pelarangan vax astrazeneca”","https://covid19.go.id/p/hoax-buster/salah-video-salah-satu-pejabat-pemerintah-denmark-meregang-nyawa-saat-mengumumkan-pelarangan-vax-astrazeneca","21 Apr 2021"
"[SALAH] Makan Bawang Mentah dan Garam bisa Ubah Positif Covid-19 Menjadi Negatif setelah 15 Menit","https://covid19.go.id/p/hoax-buster/salah-makan-bawang-mentah-dan-garam-bisa-ubah-positif-covid-19-menjadi-negatif-setelah-15-menit","21 Apr 2021"
"[SALAH] Kenaikan Limfosit Usai Vaksin, Sebabkan Kematian","https://covid19.go.id/p/hoax-buster/salah-kenaikan-limfosit-usai-vaksin-sebabkan-kematian","21 Apr 2021"
"[SALAH] Video Membuang Uang di Times Square untuk Teman Baiknya yang Meninggal karena Covid-19","https://covid19.go.id/p/hoax-buster/salah-video-membuang-uang-di-times-square-untuk-teman-baiknya-yang-meninggal-karena-covid-19","20 Apr 2021"
"Awas Hoaks: ""Asidosis Laktat Sebabkan Hasil Tes PCR Selalu Positif COVID-19""","https://covid19.go.id/p/hoax-buster/awas-hoaks-asidosis-laktat-sebabkan-hasil-tes-pcr-selalu-positif-covid-19","19 Apr 2021"
"[SALAH] Video Seorang Kakek Ditahan Karena Tidak Memakai Masker Setelah Vaksinasi","https://covid19.go.id/p/hoax-buster/salah-video-seorang-kakek-ditahan-karena-tidak-memakai-masker-setelah-vaksinasi","19 Apr 2021"
"[SALAH] Seluruh Hewan Percobaan Vaksin Covid-19 Terbukti Mati Karena Suntik Vaksin","https://covid19.go.id/p/hoax-buster/salah-seluruh-hewan-percobaan-vaksin-covid-19-terbukti-mati-karena-suntik-vaksin","19 Apr 2021"
"[SALAH] Tim Vaksinasi GSP Cari Data Penerima Vaksin","https://covid19.go.id/p/hoax-buster/salah-tim-vaksinasi-gsp-cari-data-penerima-vaksin","19 Apr 2021"
"[SALAH] Bantuan Kuota 95Gb dan Pulsa Gratis dari Kemendikbud","https://covid19.go.id/p/hoax-buster/salah-bantuan-kuota-95gb-dan-pulsa-gratis-dari-kemendikbud","19 Apr 2021"
"Awas Disinformasi: ""Vaksin COVID-19 Sinovac Ilegal karena Tak Bersertifikasi WHO""","https://covid19.go.id/p/hoax-buster/awas-disinformasi-vaksin-covid-19-sinovac-ilegal-karena-tak-bersertifikasi-who","18 Apr 2021"
"Awas Hoaks - ""Positif Covid Disebabkan oleh Kekurangan Vitamin, Bukan oleh Virus""","https://covid19.go.id/p/hoax-buster/awas-hoaks-positif-covid-disebabkan-oleh-kekurangan-vitamin-bukan-oleh-virus","17 Apr 2021"
"[SALAH] Bupati Bojonegoro Sebar Bantuan UMKM","https://covid19.go.id/p/hoax-buster/salah-bupati-bojonegoro-sebar-bantuan-umkm","17 Apr 2021"
"[SALAH] Positif Covid Disebabkan oleh Kekurangan Vitamin, Bukan oleh Virus","https://covid19.go.id/p/hoax-buster/salah-positif-covid-disebabkan-oleh-kekurangan-vitamin-bukan-oleh-virus","16 Apr 2021"
"[SALAH] “vaksin korongna itu mRNA, ini bukan vaksin tapi terapi gen, mRNA ini jadi instruksi untuk menyebabkan mutasi”","https://covid19.go.id/p/hoax-buster/salah-vaksin-korongna-itu-mrna-ini-bukan-vaksin-tapi-terapi-gen-mrna-ini-jadi-instruksi-untuk-menyebabkan-mutasi","16 Apr 2021"
"[SALAH] WHO Ungkapkan Bahwa Hasil Tes PCR adalah Cacat","https://covid19.go.id/p/hoax-buster/salah-who-ungkapkan-bahwa-hasil-tes-pcr-adalah-cacat","16 Apr 2021"
"[SALAH] Kota Tarakan Kalimantan Utara Bebas Covid-19","https://covid19.go.id/p/hoax-buster/salah-kota-tarakan-kalimantan-utara-bebas-covid-19","15 Apr 2021"
"[SALAH] Tautan Pendaftaran Subsidi Listrik PLN","https://covid19.go.id/p/hoax-buster/salah-tautan-pendaftaran-subsidi-listrik-pln","15 Apr 2021"
"[SALAH] BPJS Indonesia Bagi Dana Bantuan dari Kantor Pusat","https://covid19.go.id/p/hoax-buster/salah-bpjs-indonesia-bagi-dana-bantuan-dari-kantor-pusat","13 Apr 2021"
"[SALAH] “Korban Vaksin Lagi. Kini anggota Brimob di Maluku”","https://covid19.go.id/p/hoax-buster/salah-korban-vaksin-lagi-kini-anggota-brimob-di-maluku","13 Apr 2021"
"[SALAH] Pemerintah Inggris Menurunkan Status Covid-19 Karena Covid-19 Bisa Sembuh dengan Paracetamol","https://covid19.go.id/p/hoax-buster/salah-pemerintah-inggris-menurunkan-status-covid-19-karena-covid-19-bisa-sembuh-dengan-paracetamol","13 Apr 2021"
"[SALAH] Penggunaan Masker dapat Menyebabkan Kematian Akibat Covid-19","https://covid19.go.id/p/hoax-buster/salah-penggunaan-masker-dapat-menyebabkan-kematian-akibat-covid-19","11 Apr 2021"
"[SALAH] Foto “Munarman udah divaksin”","https://covid19.go.id/p/hoax-buster/salah-foto-munarman-udah-divaksin","10 Apr 2021"
"Awas Hoaks: Masker impor dari China ada cacing/ulat","https://covid19.go.id/p/hoax-buster/awas-hoaks-masker-impor-dari-china-ada-cacingulat","10 Apr 2021"
"Awas Hoaks: Vaksin Sinovac Mandiri Seharga Rp.600 Ribu","https://covid19.go.id/p/hoax-buster/awas-hoaks-vaksin-sinovac-mandiri-seharga-rp600-ribu","09 Apr 2021"
"[SALAH] Pembersih Alat Rapid Test Corona Bisa Sebabkan Kanker","https://covid19.go.id/p/hoax-buster/salah-pembersih-alat-rapid-test-corona-bisa-sebabkan-kanker","09 Apr 2021"
"[SALAH] “Masker impor china ada cacing atau ulat”","https://covid19.go.id/p/hoax-buster/salah-masker-impor-china-ada-cacing-atau-ulat","08 Apr 2021"
"[SALAH] Muhammadiyah Larang Masyarakat dengan KTP Non-Islam Ikut Vaksin","https://covid19.go.id/p/hoax-buster/salah-muhammadiyah-larang-masyarakat-dengan-ktp-non-islam-ikut-vaksin","08 Apr 2021"
"[SALAH] Vaksin Melemahkan Kekuatan TNI","https://covid19.go.id/p/hoax-buster/salah-vaksin-melemahkan-kekuatan-tni","08 Apr 2021"
"[SALAH] Artikel berjudul “China Tidak Bisa Berbohong Lagi, WHO Akhirnya Bongkar Asal Usul Virus Corona yang Sebenarnya, Benarkah Dunia Sudah Dibohongi Selama Ini?”","https://covid19.go.id/p/hoax-buster/salah-artikel-berjudul-china-tidak-bisa-berbohong-lagi-who-akhirnya-bongkar-asal-usul-virus-corona-yang-sebenarnya-benarkah-dunia-sudah-dibohongi-selama-ini","07 Apr 2021"
"[SALAH] Video “Lebih banyak mayat bertumpuk akibat COVID, tapi salah satunya menghisap rokok”","https://covid19.go.id/p/hoax-buster/salah-video-lebih-banyak-mayat-bertumpuk-akibat-covid-tapi-salah-satunya-menghisap-rokok","06 Apr 2021"
"[SALAH] Website Portal Vaksin Covid-19 “corporate-realty.co”","https://covid19.go.id/p/hoax-buster/salah-website-portal-vaksin-covid-19-corporate-realtyco","06 Apr 2021"
"[SALAH] Vaksin Covid-19 Merusak Sel Otak dan Sel Darah","https://covid19.go.id/p/hoax-buster/salah-vaksin-covid-19-merusak-sel-otak-dan-sel-darah","06 Apr 2021"
"Awas Hoaks: ""Pesan Singkat Mengatasnamakan Tim Vaksinasi""","https://covid19.go.id/p/hoax-buster/awas-hoaks-pesan-singkat-mengatasnamakan-tim-vaksinasi","06 Apr 2021"
"[SALAH] “Laboratorium biologi China di Wuhan dimiliki oleh Glaxosmithkline”","https://covid19.go.id/p/hoax-buster/salah-laboratorium-biologi-china-di-wuhan-dimiliki-oleh-glaxosmithkline","04 Apr 2021"
"[SALAH] “vaksin di Drive thrue banyak yg dibohongin Begini SDM kita”","https://covid19.go.id/p/hoax-buster/salah-vaksin-di-drive-thrue-banyak-yg-dibohongin-begini-sdm-kita","02 Apr 2021"
"[SALAH] GlaxoSmithKline (GSK) Pemilik Pfizer dan Laboratorium Virologi di Wuhan","https://covid19.go.id/p/hoax-buster/salah-glaxosmithkline-gsk-pemilik-pfizer-dan-laboratorium-virologi-di-wuhan","01 Apr 2021"
"[SALAH] Denda Mudik Rp100 Juta Pada 6-7 Mei 2021","https://covid19.go.id/p/hoax-buster/salah-denda-mudik-rp100-juta-pada-6-7-mei-2021","31 Mar 2021"
"[SALAH] Kompensasi Biaya #dirumahaja sebesar Rp600.000 bagi yang telah memiliki e-KTP","https://covid19.go.id/p/hoax-buster/salah-kompensasi-biaya-dirumahaja-sebesar-rp600000-bagi-yang-telah-memiliki-e-ktp","31 Mar 2021"
"[SALAH] Bantuan Penanganan Covid-19 untuk Pondok Pesantren dan Panti Asuhan oleh Wakil Ketua DPRD Pasuruan","https://covid19.go.id/p/hoax-buster/salah-bantuan-penanganan-covid-19-untuk-pondok-pesantren-dan-panti-asuhan-oleh-wakil-ketua-dprd-pasuruan","31 Mar 2021"
"[SALAH] Khawatir Tim Medis Lupa Jenis Vaksin yang Diberikan, Sertifikat Vaksin Harus Disimpan","https://covid19.go.id/p/hoax-buster/salah-khawatir-tim-medis-lupa-jenis-vaksin-yang-diberikan-sertifikat-vaksin-harus-disimpan","30 Mar 2021"
"[SALAH] Bantuan Pulsa dan Kuota Belajar Kemendikbud Periode Bulan Maret","https://covid19.go.id/p/hoax-buster/salah-bantuan-pulsa-dan-kuota-belajar-kemendikbud-periode-bulan-maret","30 Mar 2021"
"[SALAH] Ekstrak Nanas Bisa Dijadikan Obat Virus Corona","https://covid19.go.id/p/hoax-buster/salah-ekstrak-nanas-bisa-dijadikan-obat-virus-corona","29 Mar 2021"
"[SALAH] Nama AstraZeneca Memiliki Arti ‘Senjata yang Mematikan’","https://covid19.go.id/p/hoax-buster/salah-nama-astrazeneca-memiliki-arti-senjata-yang-mematikan","29 Mar 2021"
"[SALAH] “setelah vaksin Covid-19 selama 5 bulan tak boleh minum yg mengandung alkohol”","https://covid19.go.id/p/hoax-buster/salah-setelah-vaksin-covid-19-selama-5-bulan-tak-boleh-minum-yg-mengandung-alkohol","28 Mar 2021"
"Awas Hoaks: Pernyataan IDI terkait Pandemi COVID-19","https://covid19.go.id/p/hoax-buster/awas-hoaks-pernyataan-idi-terkait-pandemi-covid-19","26 Mar 2021"
"[SALAH] Vaksin Berbasis mRna, Dapat Menyebabkan Kanker","https://covid19.go.id/p/hoax-buster/salah-vaksin-berbasis-mrna-dapat-menyebabkan-kanker","25 Mar 2021"
"[SALAH] “Yg vaksin jgn Lupa Kalau bisa sesuaikan Surat vaccine Nanti itu namanya sesuai Passport”","https://covid19.go.id/p/hoax-buster/salah-yg-vaksin-jgn-lupa-kalau-bisa-sesuaikan-surat-vaccine-nanti-itu-namanya-sesuai-passport","25 Mar 2021"
"Awas Misinformasi: Nama di Surat Vaksinasi Harus Sesuai dengan Paspor","https://covid19.go.id/p/hoax-buster/awas-misinformasi-nama-di-surat-vaksinasi-harus-sesuai-dengan-paspor","25 Mar 2021"
"Awas Hoaks - 17 Negara Melarang Penyebaran Vaksin AstraZeneca","https://covid19.go.id/p/hoax-buster/awas-hoaks-17-negara-melarang-penyebaran-vaksin-astrazeneca","24 Mar 2021"
"[SALAH] Video “kelakuan Yahudi ngebohongin dunia se olah² di vaccine padahal tdk”","https://covid19.go.id/p/hoax-buster/salah-video-kelakuan-yahudi-ngebohongin-dunia-se-olah-di-vaccine-padahal-tdk","24 Mar 2021"
"[SALAH] “Tulisan ini dari kawan-kawan komunitas IDI (Ikatan Dokter Indonesia)”","https://covid19.go.id/p/hoax-buster/salah-tulisan-ini-dari-kawan-kawan-komunitas-idi-ikatan-dokter-indonesia","24 Mar 2021"
"[SALAH] Tentara Angkatan Laut Australia Mengalami Efek Samping Parah setelah Divaksin Covid-19","https://covid19.go.id/p/hoax-buster/salah-tentara-angkatan-laut-australia-mengalami-efek-samping-parah-setelah-divaksin-covid-19","23 Mar 2021"
"[SALAH] Pengumuman Jadwal Vaksinasi untuk Umum di Wilayah Jawa Barat Maret 2021 oleh Gubernur","https://covid19.go.id/p/hoax-buster/salah-pengumuman-jadwal-vaksinasi-untuk-umum-di-wilayah-jawa-barat-maret-2021-oleh-gubernur","22 Mar 2021"
"[SALAH] Foto Gubernur Korea Selatan Menggunakan Jaket saat Divaksin","https://covid19.go.id/p/hoax-buster/salah-foto-gubernur-korea-selatan-menggunakan-jaket-saat-divaksin","21 Mar 2021"
"[SALAH] 17 Negara Melarang Penyebaran Vaksin AstraZeneca","https://covid19.go.id/p/hoax-buster/salah-17-negara-melarang-penyebaran-vaksin-astrazeneca","21 Mar 2021"
"Awas Hoaks - “Vaksin Sinovac Kadaluwarsa 25 Maret 2021 dan Dibuat Sebelum Pandemi”","https://covid19.go.id/p/hoax-buster/awas-hoaks-vaksin-sinovac-kadaluwarsa-25-maret-2021-dan-dibuat-sebelum-pandemi","19 Mar 2021"
"[SALAH] “TELAH DIBUKA GELOMBANG KE-2 Kuota Internet Free dari Operator!”","https://covid19.go.id/p/hoax-buster/salah-telah-dibuka-gelombang-ke-2-kuota-internet-free-dari-operator","17 Mar 2021"
"Awas Hoaks - “Tautan untuk Subsidi Kuota Internet dan Pulsa Kemendikbud”","https://covid19.go.id/p/hoax-buster/awas-hoaks-tautan-untuk-subsidi-kuota-internet-dan-pulsa-kemendikbud","17 Mar 2021"
"[SALAH] Episode Sitkom Bajaj Bajuri Ramalkan Virus Corona Tahun 2021","https://covid19.go.id/p/hoax-buster/salah-episode-sitkom-bajaj-bajuri-ramalkan-virus-corona-tahun-2021","17 Mar 2021"
"[SALAH] “YANG SUDAH DIVACCINE TANYA KE PEMERINTAH APAKAH ADA JAWABAN LAIN”","https://covid19.go.id/p/hoax-buster/salah-yang-sudah-divaccine-tanya-ke-pemerintah-apakah-ada-jawaban-lain","16 Mar 2021"
"[SALAH] Tidak Ada Kasus Covid-19 di Bhutan karena Penduduknya Vegetarian","https://covid19.go.id/p/hoax-buster/salah-tidak-ada-kasus-covid-19-di-bhutan-karena-penduduknya-vegetarian","16 Mar 2021"
"[SALAH] Vaksin Sinovac Kadaluwarsa 25 Maret 2021 dan Dibuat Sebelum Pandemi","https://covid19.go.id/p/hoax-buster/salah-vaksin-sinovac-kadaluwarsa-25-maret-2021-dan-dibuat-sebelum-pandemi","16 Mar 2021"
"Awas Hoaks - “Vaksin Sinovac, Vaksin Yang Sebenarnya Diperuntukkan Untuk Ayam”","https://covid19.go.id/p/hoax-buster/awas-hoaks-vaksin-sinovac-vaksin-yang-sebenarnya-diperuntukkan-untuk-ayam","16 Mar 2021"
"[SALAH] Video “Presiden Jokowi Ingatkan OJK/SWI||Jangan Menyusahkan Rakyat Di Masa Sulit”","https://covid19.go.id/p/hoax-buster/salah-video-presiden-jokowi-ingatkan-ojkswijangan-menyusahkan-rakyat-di-masa-sulit","15 Mar 2021"
"Awas Hoaks - ""Bantuan Sosial Finansial dari BPJS""","https://covid19.go.id/p/hoax-buster/awas-hoaks-bantuan-sosial-finansial-dari-bpjs","15 Mar 2021"
"[SALAH] Tautan Subsidi Kuota Internet dan Pulsa Kemendikbud","https://covid19.go.id/p/hoax-buster/salah-tautan-subsidi-kuota-internet-dan-pulsa-kemendikbud","14 Mar 2021"
"[SALAH] Vaksinasi Covid-19 untuk Warga Non DKI Jakarta di Istora Senayan","https://covid19.go.id/p/hoax-buster/salah-vaksinasi-covid-19-untuk-warga-non-dki-jakarta-di-istora-senayan","14 Mar 2021"
"Awas Hoaks - ""Lebih Mudah Terinfeksi COVID-19 Setelah Divaksin""","https://covid19.go.id/p/hoax-buster/awas-hoaks-lebih-mudah-terinfeksi-covid-19-setelah-divaksin","14 Mar 2021"
"[SALAH] Pesan Berantai Whatsapp Bantuan Sosial Finansial Rp3.550.000 Dari BPJS Kesehatan","https://covid19.go.id/p/hoax-buster/salah-pesan-berantai-whatsapp-bantuan-sosial-finansial-rp3550000-dari-bpjs-kesehatan","13 Mar 2021"
"[SALAH] “Vaksin Sinovac, Vaksin yg sebenarnya di peruntukkan untuk ayam”","https://covid19.go.id/p/hoax-buster/salah-vaksin-sinovac-vaksin-yg-sebenarnya-di-peruntukkan-untuk-ayam","13 Mar 2021"
"[SALAH] Rusia Menemukan bahwa Covid-19 Tidak Disebabkan oleh Virus","https://covid19.go.id/p/hoax-buster/salah-rusia-menemukan-bahwa-covid-19-tidak-disebabkan-oleh-virus","12 Mar 2021"
"[SALAH] Bio Farma Mengadakan Vaksinasi Covid-19 pada Jumat, 12 Maret 2021","https://covid19.go.id/p/hoax-buster/salah-bio-farma-mengadakan-vaksinasi-covid-19-pada-jumat-12-maret-2021","12 Mar 2021"
"[SALAH] Vaksin Sinovac berisikan Virus Hidup yang dilemahkan serta mengandung Sel Vero dan Bahan-Bahan Berbahaya","https://covid19.go.id/p/hoax-buster/salah-vaksin-sinovac-berisikan-virus-hidup-yang-dilemahkan-serta-mengandung-sel-vero-dan-bahan-bahan-berbahaya","11 Mar 2021"
"[SALAH] Video “Vaksinasi di.mall T.Anggrek”","https://covid19.go.id/p/hoax-buster/salah-video-vaksinasi-dimall-tanggrek","11 Mar 2021"
"[SALAH] Menghirup Uap Panas Teh Herbal Dapat Mencegah dan Menyembuhkan COVID-19","https://covid19.go.id/p/hoax-buster/salah-menghirup-uap-panas-teh-herbal-dapat-mencegah-dan-menyembuhkan-covid-19","10 Mar 2021"
"[SALAH] Pesan Berantai Video “Potensi Bahaya Vaksin COVID-19”","https://covid19.go.id/p/hoax-buster/salah-pesan-berantai-video-potensi-bahaya-vaksin-covid-19","07 Mar 2021"
"[SALAH] Uap Panas Hasil Rebusan Daun Jambu dapat Mengobati Covid-19","https://covid19.go.id/p/hoax-buster/salah-uap-panas-hasil-rebusan-daun-jambu-dapat-mengobati-covid-19","07 Mar 2021"
"[SALAH] Vaksin Moderna Dirancang untuk Mengubah DNA Manusia","https://covid19.go.id/p/hoax-buster/salah-vaksin-moderna-dirancang-untuk-mengubah-dna-manusia","07 Mar 2021"
"[SALAH] Pemberian Vaksin Covid-19 oleh Badan Litbangkes","https://covid19.go.id/p/hoax-buster/salah-pemberian-vaksin-covid-19-oleh-badan-litbangkes","06 Mar 2021"
"[SALAH] “kenapa semua nya meninggal dengan ciri ciri penyebab yg sama seperti korban vaksin Covid-19 lain di luar negeri”","https://covid19.go.id/p/hoax-buster/salah-kenapa-semua-nya-meninggal-dengan-ciri-ciri-penyebab-yg-sama-seperti-korban-vaksin-covid-19-lain-di-luar-negeri","05 Mar 2021"
"[SALAH] Link Program Bantuan Pulsa 200 Ribu dan Kuota 75 GB","https://covid19.go.id/p/hoax-buster/salah-link-program-bantuan-pulsa-200-ribu-dan-kuota-75-gb","05 Mar 2021"
"[SALAH] Vaksinasi di PPSDMK Cukup Bawa KTP Sebagai Syarat","https://covid19.go.id/p/hoax-buster/salah-vaksinasi-di-ppsdmk-cukup-bawa-ktp-sebagai-syarat","04 Mar 2021"
"[SALAH] Masa Lockdown di Kanada Berakhir Sejak 1 Maret 2021","https://covid19.go.id/p/hoax-buster/salah-masa-lockdown-di-kanada-berakhir-sejak-1-maret-2021","03 Mar 2021"
"[SALAH] “Anosmia Bukan Gejala khas Virus, Minum aja Mecobalamin 5 cap setiap 1 jam sampai diare ringan”","https://covid19.go.id/p/hoax-buster/salah-anosmia-bukan-gejala-khas-virus-minum-aja-mecobalamin-5-cap-setiap-1-jam-sampai-diare-ringan","01 Mar 2021"
"[SALAH] Bantuan 3,5 Juta dari Pemerintah untuk Seluruh Pemilik E-KTP","https://covid19.go.id/p/hoax-buster/salah-bantuan-35-juta-dari-pemerintah-untuk-seluruh-pemilik-e-ktp","27 Feb 2021"
"[SALAH] Akun WhatsApp Juru Bicara Vaksinasi Covid-19 Meminta Sejumlah Dana","https://covid19.go.id/p/hoax-buster/salah-akun-whatsapp-juru-bicara-vaksinasi-covid-19-meminta-sejumlah-dana","27 Feb 2021"
"[SALAH] Demonstrasi Memprotes Kebijakan Covid-19 di Romania","https://covid19.go.id/p/hoax-buster/salah-demonstrasi-memprotes-kebijakan-covid-19-di-romania","26 Feb 2021"
"[SALAH] Memakai Masker Secara Terus Menerus Akan Menyebabkan Kanker Paru-Paru","https://covid19.go.id/p/hoax-buster/salah-memakai-masker-secara-terus-menerus-akan-menyebabkan-kanker-paru-paru","25 Feb 2021"
"[SALAH] Foto Efek Samping Yang Dialami Setelah Vaksinasi Moderna Covid-19","https://covid19.go.id/p/hoax-buster/salah-foto-efek-samping-yang-dialami-setelah-vaksinasi-moderna-covid-19","24 Feb 2021"
"[SALAH] Menteri Agama Tandatangani Surat Larangan Sholat Jumat","https://covid19.go.id/p/hoax-buster/salah-menteri-agama-tandatangani-surat-larangan-sholat-jumat","23 Feb 2021"
"[SALAH] Pernyataan Ketua Satgas Covid terkait Hirup Uap Air Panas Membunuh Virus Corona","https://covid19.go.id/p/hoax-buster/salah-pernyataan-ketua-satgas-covid-terkait-hirup-uap-air-panas-membunuh-virus-corona","23 Feb 2021"
"Awas Hoaks - ""Setelah Divaksin Maka Kasus HIV dan Kanker Akan Meledak""","https://covid19.go.id/p/hoax-buster/awas-hoaks-setelah-divaksin-maka-kasus-hiv-dan-kanker-akan-meledak","22 Feb 2021"
"[SALAH] “setelah di vaksin maka kasus HIV dan kanker akan meledak”","https://covid19.go.id/p/hoax-buster/salah-setelah-di-vaksin-maka-kasus-hiv-dan-kanker-akan-meledak","20 Feb 2021"
"[SALAH] “wabah flu Spanyol penyebabnya bukan virus melainkan gejala pneumonia oleh bakteri akibat oleh karena adanya wajib masker”","https://covid19.go.id/p/hoax-buster/salah-wabah-flu-spanyol-penyebabnya-bukan-virus-melainkan-gejala-pneumonia-oleh-bakteri-akibat-oleh-karena-adanya-wajib-masker","20 Feb 2021"
