0.08,1.0,3.0,10.0
85.92,89.91,90.63,90.51
85.92,89.91,90.63,90.51
85.92,89.91,90.63,90.51
85.92,89.91,90.63,90.51
85.92,89.91,90.63,90.51
85.92,89.91,90.63,90.51
85.92,89.91,90.63,90.51
85.92,89.91,90.63,90.51
85.92,89.91,90.63,90.51
85.92,89.91,90.63,90.51
