0.08,1.0,3.0,10.0
90.39,92.39,92.75,93.17
90.39,92.39,92.75,93.17
90.39,92.39,92.75,93.17
90.39,92.39,92.75,93.17
90.39,92.39,92.75,93.17
90.39,92.39,92.75,93.17
90.39,92.39,92.75,93.17
90.39,92.39,92.75,93.17
90.39,92.39,92.75,93.17
90.39,92.39,92.75,93.17
