title_name,title_url,title_date,title_date_url
"Kedaluwarsa, 1 Juta Vaksin Corona Sumbangan Negara Lain Dimusnahkan Nigeria",https://news.detik.com/internasional/d-5867128/kedaluwarsa-1-juta-vaksin-corona-sumbangan-negara-lain-dimusnahkan-nigeria,"detikNewsKamis, 23 Des 2021 11:04 WIB",https://news.detik.com/internasional/d-5867128/kedaluwarsa-1-juta-vaksin-corona-sumbangan-negara-lain-dimusnahkan-nigeria
Tito Minta Kepala Daerah Cabut Izin Mal-Wisata dkk Tak Pasang PeduliLindungi,https://news.detik.com/berita/d-5867081/tito-minta-kepala-daerah-cabut-izin-mal-wisata-dkk-tak-pasang-pedulilindungi,"detikNewsKamis, 23 Des 2021 10:43 WIB",https://news.detik.com/berita/d-5867081/tito-minta-kepala-daerah-cabut-izin-mal-wisata-dkk-tak-pasang-pedulilindungi
Polda Metro Pastikan Tak Ada Penyekatan Saat Libur Natal dan Tahun Baru,https://news.detik.com/berita/d-5867058/polda-metro-pastikan-tak-ada-penyekatan-saat-libur-natal-dan-tahun-baru,"detikNewsKamis, 23 Des 2021 10:34 WIB",https://news.detik.com/berita/d-5867058/polda-metro-pastikan-tak-ada-penyekatan-saat-libur-natal-dan-tahun-baru
"Marak Kasus Bunuh Diri Ibu Rumah Tangga di India, Mengapa?",https://news.detik.com/dw/d-5867047/marak-kasus-bunuh-diri-ibu-rumah-tangga-di-india-mengapa,"detikNewsKamis, 23 Des 2021 10:21 WIB",https://news.detik.com/dw/d-5867047/marak-kasus-bunuh-diri-ibu-rumah-tangga-di-india-mengapa
"Dokter Bandingkan Keganasan Varian Delta Vs Omicron, Ini Hasilnya",https://health.detik.com/berita-detikhealth/d-5867032/dokter-bandingkan-keganasan-varian-delta-vs-omicron-ini-hasilnya,"detikHealthKamis, 23 Des 2021 10:10 WIB",https://health.detik.com/berita-detikhealth/d-5867032/dokter-bandingkan-keganasan-varian-delta-vs-omicron-ini-hasilnya
"COVID Inggris Tembus 100.000 Kasus Sehari, Warga Didesak Vaksin Booster",https://news.detik.com/bbc-world/d-5867017/covid-inggris-tembus-100000-kasus-sehari-warga-didesak-vaksin-booster,"detikNewsKamis, 23 Des 2021 09:56 WIB",https://news.detik.com/bbc-world/d-5867017/covid-inggris-tembus-100000-kasus-sehari-warga-didesak-vaksin-booster
WHO Ingatkan Vaksin Booster Bukan Jalan Keluar dari Pandemi COVID-19,https://health.detik.com/berita-detikhealth/d-5867006/who-ingatkan-vaksin-booster-bukan-jalan-keluar-dari-pandemi-covid-19,"detikHealthKamis, 23 Des 2021 09:51 WIB",https://health.detik.com/berita-detikhealth/d-5867006/who-ingatkan-vaksin-booster-bukan-jalan-keluar-dari-pandemi-covid-19
"Anies Bacakan Amanat Kapolri di Apel Operasi Lilin, Ingatkan Prokes",https://news.detik.com/berita/d-5867000/anies-bacakan-amanat-kapolri-di-apel-operasi-lilin-ingatkan-prokes,"detikNewsKamis, 23 Des 2021 09:45 WIB",https://news.detik.com/berita/d-5867000/anies-bacakan-amanat-kapolri-di-apel-operasi-lilin-ingatkan-prokes
"Gegara Omicron, Inggris Catat 106.000 Kasus Corona Sehari!",https://news.detik.com/internasional/d-5866982/gegara-omicron-inggris-catat-106000-kasus-corona-sehari,"detikNewsKamis, 23 Des 2021 09:30 WIB",https://news.detik.com/internasional/d-5866982/gegara-omicron-inggris-catat-106000-kasus-corona-sehari
"WHO Beri 'Angin Segar' Soal Pandemi COVID-19, Optimistis Berakhir di 2022",https://health.detik.com/berita-detikhealth/d-5866978/who-beri-angin-segar-soal-pandemi-covid-19-optimistis-berakhir-di-2022,"detikHealthKamis, 23 Des 2021 09:23 WIB",https://health.detik.com/berita-detikhealth/d-5866978/who-beri-angin-segar-soal-pandemi-covid-19-optimistis-berakhir-di-2022
"IHSG Dibuka di Zona Hijau, Menguat 8 Poin",https://finance.detik.com/bursa-dan-valas/d-5866974/ihsg-dibuka-di-zona-hijau-menguat-8-poin,"detikFinanceKamis, 23 Des 2021 09:17 WIB",https://finance.detik.com/bursa-dan-valas/d-5866974/ihsg-dibuka-di-zona-hijau-menguat-8-poin
Kronologi Omicron Masuk Indonesia dan Kondisi 8 Pasien di Wisma Atlet,https://health.detik.com/berita-detikhealth/d-5866944/kronologi-omicron-masuk-indonesia-dan-kondisi-8-pasien-di-wisma-atlet,"detikHealthKamis, 23 Des 2021 08:51 WIB",https://health.detik.com/berita-detikhealth/d-5866944/kronologi-omicron-masuk-indonesia-dan-kondisi-8-pasien-di-wisma-atlet
"Turki Rilis Turkovac, Vaksin Corona Buatan Dalam Negeri Pertama",https://news.detik.com/detiktv/d-5866922/turki-rilis-turkovac-vaksin-corona-buatan-dalam-negeri-pertama,"detikNewsKamis, 23 Des 2021 08:26 WIB",https://news.detik.com/detiktv/d-5866922/turki-rilis-turkovac-vaksin-corona-buatan-dalam-negeri-pertama
Hati-hati! 3 Negara Ini Laporkan Kasus Kematian Pertama Akibat Omicron,https://health.detik.com/berita-detikhealth/d-5866917/hati-hati-3-negara-ini-laporkan-kasus-kematian-pertama-akibat-omicron,"detikHealthKamis, 23 Des 2021 08:21 WIB",https://health.detik.com/berita-detikhealth/d-5866917/hati-hati-3-negara-ini-laporkan-kasus-kematian-pertama-akibat-omicron
3 Pasien Baru Omicron di Indonesia Alami Gejala Batuk Ringan,https://news.detik.com/berita/d-5866876/3-pasien-baru-omicron-di-indonesia-alami-gejala-batuk-ringan,"detikNewsKamis, 23 Des 2021 08:03 WIB",https://news.detik.com/berita/d-5866876/3-pasien-baru-omicron-di-indonesia-alami-gejala-batuk-ringan
Menkes Imbau Tahan Dulu Keinginan Liburan ke Luar Negeri Saat Ini,https://news.detik.com/berita/d-5866872/menkes-imbau-tahan-dulu-keinginan-liburan-ke-luar-negeri-saat-ini,"detikNewsKamis, 23 Des 2021 07:48 WIB",https://news.detik.com/berita/d-5866872/menkes-imbau-tahan-dulu-keinginan-liburan-ke-luar-negeri-saat-ini
"Kasusnya Tambah Lagi, RI Kemasukan Varian Omicron dari Malaysia",https://health.detik.com/berita-detikhealth/d-5866871/kasusnya-tambah-lagi-ri-kemasukan-varian-omicron-dari-malaysia,"detikHealthKamis, 23 Des 2021 07:46 WIB",https://health.detik.com/berita-detikhealth/d-5866871/kasusnya-tambah-lagi-ri-kemasukan-varian-omicron-dari-malaysia
"Mengenang Mbah Minto, Artis Parodi Gagal Mudik yang Meninggal Tadi Malam",https://news.detik.com/berita-jawa-tengah/d-5866870/mengenang-mbah-minto-artis-parodi-gagal-mudik-yang-meninggal-tadi-malam,"detikNewsKamis, 23 Des 2021 07:46 WIB",https://news.detik.com/berita-jawa-tengah/d-5866870/mengenang-mbah-minto-artis-parodi-gagal-mudik-yang-meninggal-tadi-malam
"Bertambah, Kasus Varian Omicron di Indonesia Jadi 8 Orang",https://news.detik.com/berita/d-5866866/bertambah-kasus-varian-omicron-di-indonesia-jadi-8-orang,"detikNewsKamis, 23 Des 2021 07:35 WIB",https://news.detik.com/berita/d-5866866/bertambah-kasus-varian-omicron-di-indonesia-jadi-8-orang
"Tambah Lagi, Kasus Varian Omicron di Indonesia Jadi 8 Orang",https://health.detik.com/berita-detikhealth/d-5866867/tambah-lagi-kasus-varian-omicron-di-indonesia-jadi-8-orang,"detikHealthKamis, 23 Des 2021 07:34 WIB",https://health.detik.com/berita-detikhealth/d-5866867/tambah-lagi-kasus-varian-omicron-di-indonesia-jadi-8-orang
"Kabar Duka, Mbah Minto Artis Parodi Gagal Mudik Meninggal Dunia",https://news.detik.com/berita-jawa-tengah/d-5866810/kabar-duka-mbah-minto-artis-parodi-gagal-mudik-meninggal-dunia,"detikNewsKamis, 23 Des 2021 06:20 WIB",https://news.detik.com/berita-jawa-tengah/d-5866810/kabar-duka-mbah-minto-artis-parodi-gagal-mudik-meninggal-dunia
"Booster Vaksin COVID-19 Dimulai Januari 2022, Siapa Saja yang Prioritas?",https://health.detik.com/berita-detikhealth/d-5866803/booster-vaksin-covid-19-dimulai-januari-2022-siapa-saja-yang-prioritas,"detikHealthKamis, 23 Des 2021 05:58 WIB",https://health.detik.com/berita-detikhealth/d-5866803/booster-vaksin-covid-19-dimulai-januari-2022-siapa-saja-yang-prioritas
Bill Gates Takut Varian Omicron dan Batalkan Rencana Liburan,https://inet.detik.com/science/d-5866671/bill-gates-takut-varian-omicron-dan-batalkan-rencana-liburan,"detikInetKamis, 23 Des 2021 05:45 WIB",https://inet.detik.com/science/d-5866671/bill-gates-takut-varian-omicron-dan-batalkan-rencana-liburan
Menanti Titik Terang Pria Ngaku 17 Kali Jadi Joki Vaksin di Pinrang,https://news.detik.com/berita/d-5866792/menanti-titik-terang-pria-ngaku-17-kali-jadi-joki-vaksin-di-pinrang,"detikNewsKamis, 23 Des 2021 05:19 WIB",https://news.detik.com/berita/d-5866792/menanti-titik-terang-pria-ngaku-17-kali-jadi-joki-vaksin-di-pinrang
Mengemuka Pujian Biden Usai Trump Mengaku Disuntik Booster Corona,https://news.detik.com/internasional/d-5866786/mengemuka-pujian-biden-usai-trump-mengaku-disuntik-booster-corona,"detikNewsKamis, 23 Des 2021 05:04 WIB",https://news.detik.com/internasional/d-5866786/mengemuka-pujian-biden-usai-trump-mengaku-disuntik-booster-corona
Ratusan Orang di Pangkalan Militer AS di Jepang Terinfeksi Corona,https://news.detik.com/detiktv/d-5866771/ratusan-orang-di-pangkalan-militer-as-di-jepang-terinfeksi-corona,"detikNewsKamis, 23 Des 2021 04:23 WIB",https://news.detik.com/detiktv/d-5866771/ratusan-orang-di-pangkalan-militer-as-di-jepang-terinfeksi-corona
Kapolda Pastikan Tidak Ada Penyekatan di Jabar Selama Nataru,https://news.detik.com/berita-jawa-barat/d-5866690/kapolda-pastikan-tidak-ada-penyekatan-di-jabar-selama-nataru,"detikNewsRabu, 22 Des 2021 22:42 WIB",https://news.detik.com/berita-jawa-barat/d-5866690/kapolda-pastikan-tidak-ada-penyekatan-di-jabar-selama-nataru
Kapolri Beri 18 Arahan Cegah COVID-19 Saat Nataru ke Jajaran Polda-Polres,https://news.detik.com/berita/d-5866670/kapolri-beri-18-arahan-cegah-covid-19-saat-nataru-ke-jajaran-polda-polres,"detikNewsRabu, 22 Des 2021 22:32 WIB",https://news.detik.com/berita/d-5866670/kapolri-beri-18-arahan-cegah-covid-19-saat-nataru-ke-jajaran-polda-polres
AstraZeneca Bakal Bikin Vaksin COVID-19 Khusus Lawan Omicron,https://health.detik.com/berita-detikhealth/d-5866470/astrazeneca-bakal-bikin-vaksin-covid-19-khusus-lawan-omicron,"detikHealthRabu, 22 Des 2021 22:00 WIB",https://health.detik.com/berita-detikhealth/d-5866470/astrazeneca-bakal-bikin-vaksin-covid-19-khusus-lawan-omicron
"Liga Inggris Jalan Terus saat COVID-19 Merebak, Henderson Kesal!",https://sport.detik.com/sepakbola/liga-inggris/d-5866545/liga-inggris-jalan-terus-saat-covid-19-merebak-henderson-kesal,"SepakbolaRabu, 22 Des 2021 21:00 WIB",https://sport.detik.com/sepakbola/liga-inggris/d-5866545/liga-inggris-jalan-terus-saat-covid-19-merebak-henderson-kesal
Riset Buktikan Infeksi COVID-19 Kurangi Jumlah Sperma Selama 3 Bulan,https://health.detik.com/berita-detikhealth/d-5866447/riset-buktikan-infeksi-covid-19-kurangi-jumlah-sperma-selama-3-bulan,"detikHealthRabu, 22 Des 2021 21:00 WIB",https://health.detik.com/berita-detikhealth/d-5866447/riset-buktikan-infeksi-covid-19-kurangi-jumlah-sperma-selama-3-bulan
Artis Eksanti Terjun Dunia Bisnis Fashion Demi Bangun Pesantren,https://news.detik.com/berita-jawa-barat/d-5866563/artis-eksanti-terjun-dunia-bisnis-fashion-demi-bangun-pesantren,"detikNewsRabu, 22 Des 2021 20:58 WIB",https://news.detik.com/berita-jawa-barat/d-5866563/artis-eksanti-terjun-dunia-bisnis-fashion-demi-bangun-pesantren
"Gegara Omicron, Singapura Kini Tidak Lagi Bebas Karantina",https://health.detik.com/berita-detikhealth/d-5866444/gegara-omicron-singapura-kini-tidak-lagi-bebas-karantina,"detikHealthRabu, 22 Des 2021 20:30 WIB",https://health.detik.com/berita-detikhealth/d-5866444/gegara-omicron-singapura-kini-tidak-lagi-bebas-karantina
"Mau Menyeberang ke Bali, Penumpang Ini Terpaksa Divaksin Kedua",https://news.detik.com/berita-jawa-timur/d-5866573/mau-menyeberang-ke-bali-penumpang-ini-terpaksa-divaksin-kedua,"detikNewsRabu, 22 Des 2021 19:51 WIB",https://news.detik.com/berita-jawa-timur/d-5866573/mau-menyeberang-ke-bali-penumpang-ini-terpaksa-divaksin-kedua
"Sebulan Lebih Nihil, Kini Muncul Lagi 2 Kasus Corona di Kota Magelang",https://news.detik.com/berita-jawa-tengah/d-5866468/sebulan-lebih-nihil-kini-muncul-lagi-2-kasus-corona-di-kota-magelang,"detikNewsRabu, 22 Des 2021 19:05 WIB",https://news.detik.com/berita-jawa-tengah/d-5866468/sebulan-lebih-nihil-kini-muncul-lagi-2-kasus-corona-di-kota-magelang
"Kasus Melonjak, Ini 2 Gejala Omicron yang Muncul dengan Cepat di Inggris",https://health.detik.com/berita-detikhealth/d-5866425/kasus-melonjak-ini-2-gejala-omicron-yang-muncul-dengan-cepat-di-inggris,"detikHealthRabu, 22 Des 2021 18:54 WIB",https://health.detik.com/berita-detikhealth/d-5866425/kasus-melonjak-ini-2-gejala-omicron-yang-muncul-dengan-cepat-di-inggris
"Warga Israel Dapat Dosis ke-4 Vaksin Corona, Banjir Malaysia Tewaskan 27 Orang",https://news.detik.com/internasional/d-5866410/warga-israel-dapat-dosis-ke-4-vaksin-corona-banjir-malaysia-tewaskan-27-orang,"detikNewsRabu, 22 Des 2021 18:42 WIB",https://news.detik.com/internasional/d-5866410/warga-israel-dapat-dosis-ke-4-vaksin-corona-banjir-malaysia-tewaskan-27-orang
10 Pernikahan Terhot 2021,https://hot.detik.com/celeb/d-5866050/10-pernikahan-terhot-2021,"detikHotRabu, 22 Des 2021 18:30 WIB",https://hot.detik.com/celeb/d-5866050/10-pernikahan-terhot-2021
"Usai Catat Kematian Omicron, Israel Tawarkan Warganya Vaksin COVID-19 ke-4",https://health.detik.com/berita-detikhealth/d-5866397/usai-catat-kematian-omicron-israel-tawarkan-warganya-vaksin-covid-19-ke-4,"detikHealthRabu, 22 Des 2021 18:30 WIB",https://health.detik.com/berita-detikhealth/d-5866397/usai-catat-kematian-omicron-israel-tawarkan-warganya-vaksin-covid-19-ke-4
"Omicron Menyebar Cepat, Prancis Perkirakan Lonjakan 100 Ribu Kasus Sehari",https://news.detik.com/internasional/d-5866352/omicron-menyebar-cepat-prancis-perkirakan-lonjakan-100-ribu-kasus-sehari,"detikNewsRabu, 22 Des 2021 18:15 WIB",https://news.detik.com/internasional/d-5866352/omicron-menyebar-cepat-prancis-perkirakan-lonjakan-100-ribu-kasus-sehari
"Update Corona RI 22 Desember: Bertambah 179 Kasus, 252 Sembuh",https://news.detik.com/detiktv/d-5866261/update-corona-ri-22-desember-bertambah-179-kasus-252-sembuh,"detikNewsRabu, 22 Des 2021 17:35 WIB",https://news.detik.com/detiktv/d-5866261/update-corona-ri-22-desember-bertambah-179-kasus-252-sembuh
"Sebaran 179 Kasus Corona RI 22 Desember, 13 Daerah Nihil",https://news.detik.com/berita/d-5866224/sebaran-179-kasus-corona-ri-22-desember-13-daerah-nihil,"detikNewsRabu, 22 Des 2021 17:19 WIB",https://news.detik.com/berita/d-5866224/sebaran-179-kasus-corona-ri-22-desember-13-daerah-nihil
"DKI Paling Tinggi, Ini Sebaran 179 Kasus Baru COVID-19 RI 22 Desember 2021",https://health.detik.com/berita-detikhealth/d-5866189/dki-paling-tinggi-ini-sebaran-179-kasus-baru-covid-19-ri-22-desember-2021,"detikHealthRabu, 22 Des 2021 17:08 WIB",https://health.detik.com/berita-detikhealth/d-5866189/dki-paling-tinggi-ini-sebaran-179-kasus-baru-covid-19-ri-22-desember-2021
"Kasus Corona RI 22 Desember Tambah 179, Sembuh 252",https://news.detik.com/berita/d-5866185/kasus-corona-ri-22-desember-tambah-179-sembuh-252,"detikNewsRabu, 22 Des 2021 17:04 WIB",https://news.detik.com/berita/d-5866185/kasus-corona-ri-22-desember-tambah-179-sembuh-252
"Update Corona RI 22 Desember: Kasus Baru 179, Meninggal 10",https://health.detik.com/berita-detikhealth/d-5866166/update-corona-ri-22-desember-kasus-baru-179-meninggal-10,"detikHealthRabu, 22 Des 2021 16:57 WIB",https://health.detik.com/berita-detikhealth/d-5866166/update-corona-ri-22-desember-kasus-baru-179-meninggal-10
"Tinjau Vaksinasi di Banten, Kapolri Tekankan Target 70% Tercapai Akhir Tahun",https://news.detik.com/berita/d-5866154/tinjau-vaksinasi-di-banten-kapolri-tekankan-target-70-tercapai-akhir-tahun,"detikNewsRabu, 22 Des 2021 16:54 WIB",https://news.detik.com/berita/d-5866154/tinjau-vaksinasi-di-banten-kapolri-tekankan-target-70-tercapai-akhir-tahun
"Terkait Omicron, Belanda Kembali Lockdown Sejak Pekan Lalu",https://travel.detik.com/travel-news/d-5865915/terkait-omicron-belanda-kembali-lockdown-sejak-pekan-lalu,"detikTravelRabu, 22 Des 2021 16:15 WIB",https://travel.detik.com/travel-news/d-5865915/terkait-omicron-belanda-kembali-lockdown-sejak-pekan-lalu
"Cerita Dokter di India Tangani Pasien Positif Omicron, Seperti Ini Kondisinya",https://health.detik.com/berita-detikhealth/d-5866021/cerita-dokter-di-india-tangani-pasien-positif-omicron-seperti-ini-kondisinya,"detikHealthRabu, 22 Des 2021 16:00 WIB",https://health.detik.com/berita-detikhealth/d-5866021/cerita-dokter-di-india-tangani-pasien-positif-omicron-seperti-ini-kondisinya
"Cegah Omicron, Jerman Terapkan Pembatasan Ketat Jelang Malam Tahun Baru",https://news.detik.com/dw/d-5865981/cegah-omicron-jerman-terapkan-pembatasan-ketat-jelang-malam-tahun-baru,"detikNewsRabu, 22 Des 2021 15:44 WIB",https://news.detik.com/dw/d-5865981/cegah-omicron-jerman-terapkan-pembatasan-ketat-jelang-malam-tahun-baru
"Dipastikan Tak Batuk-Demam, Begini Kondisi 5 Pasien Omicron di Wisma Atlet",https://health.detik.com/berita-detikhealth/d-5865969/dipastikan-tak-batuk-demam-begini-kondisi-5-pasien-omicron-di-wisma-atlet,"detikHealthRabu, 22 Des 2021 15:38 WIB",https://health.detik.com/berita-detikhealth/d-5865969/dipastikan-tak-batuk-demam-begini-kondisi-5-pasien-omicron-di-wisma-atlet
"Brebes Akan Terapkan PPKM Mikro Saat Nataru, Begini Aturannya",https://news.detik.com/berita-jawa-tengah/d-5865768/brebes-akan-terapkan-ppkm-mikro-saat-nataru-begini-aturannya,"detikNewsRabu, 22 Des 2021 14:25 WIB",https://news.detik.com/berita-jawa-tengah/d-5865768/brebes-akan-terapkan-ppkm-mikro-saat-nataru-begini-aturannya
"Berbentuk Semprotan Hidung, Peneliti Australia Uji Obat Pengencer Darah untuk Cegah Corona",https://news.detik.com/abc-australia/d-5865751/berbentuk-semprotan-hidung-peneliti-australia-uji-obat-pengencer-darah-untuk-cegah-corona,"detikNewsRabu, 22 Des 2021 14:17 WIB",https://news.detik.com/abc-australia/d-5865751/berbentuk-semprotan-hidung-peneliti-australia-uji-obat-pengencer-darah-untuk-cegah-corona
Ahli Ungkap Tingkat Keparahan Omicron yang Diduga 500 Persen Lebih Menular,https://health.detik.com/berita-detikhealth/d-5865691/ahli-ungkap-tingkat-keparahan-omicron-yang-diduga-500-persen-lebih-menular,"detikHealthRabu, 22 Des 2021 13:47 WIB",https://health.detik.com/berita-detikhealth/d-5865691/ahli-ungkap-tingkat-keparahan-omicron-yang-diduga-500-persen-lebih-menular
"Mbah Minto Akhirnya Tak Ajukan Banding, Terima Vonis 1 Tahun 2 Bulan Bui",https://news.detik.com/berita-jawa-tengah/d-5865688/mbah-minto-akhirnya-tak-ajukan-banding-terima-vonis-1-tahun-2-bulan-bui,"detikNewsRabu, 22 Des 2021 13:44 WIB",https://news.detik.com/berita-jawa-tengah/d-5865688/mbah-minto-akhirnya-tak-ajukan-banding-terima-vonis-1-tahun-2-bulan-bui
Nekat Mudik ke Kudus Lur? Siap-siap Rumah Ditempeli Stiker,https://news.detik.com/berita-jawa-tengah/d-5865650/nekat-mudik-ke-kudus-lur-siap-siap-rumah-ditempeli-stiker,"detikNewsRabu, 22 Des 2021 13:28 WIB",https://news.detik.com/berita-jawa-tengah/d-5865650/nekat-mudik-ke-kudus-lur-siap-siap-rumah-ditempeli-stiker
"Tenang Hadapi Omicron, Manfaatkan Herbal Ini untuk Perkuat Imunitas",https://health.detik.com/berita-detikhealth/d-5865603/tenang-hadapi-omicron-manfaatkan-herbal-ini-untuk-perkuat-imunitas,"detikHealthRabu, 22 Des 2021 12:59 WIB",https://health.detik.com/berita-detikhealth/d-5865603/tenang-hadapi-omicron-manfaatkan-herbal-ini-untuk-perkuat-imunitas
Biden Beri Pujian Langka Usai Trump Akui Telah Disuntik Booster Corona,https://news.detik.com/internasional/d-5865592/biden-beri-pujian-langka-usai-trump-akui-telah-disuntik-booster-corona,"detikNewsRabu, 22 Des 2021 12:48 WIB",https://news.detik.com/internasional/d-5865592/biden-beri-pujian-langka-usai-trump-akui-telah-disuntik-booster-corona
"Dilanda Banjir Parah, Kasus Corona di Malaysia Diperkirakan Melonjak",https://news.detik.com/bbc-world/d-5865563/dilanda-banjir-parah-kasus-corona-di-malaysia-diperkirakan-melonjak,"detikNewsRabu, 22 Des 2021 12:25 WIB",https://news.detik.com/bbc-world/d-5865563/dilanda-banjir-parah-kasus-corona-di-malaysia-diperkirakan-melonjak
"Kasus Omicron Melonjak, WHO Eropa: Badai Lain Datang",https://health.detik.com/detiktv/d-5865549/kasus-omicron-melonjak-who-eropa-badai-lain-datang,"detikHealthRabu, 22 Des 2021 12:11 WIB",https://health.detik.com/detiktv/d-5865549/kasus-omicron-melonjak-who-eropa-badai-lain-datang
Apa Dampak Pria di Sulsel Jika 17 Kali Divaksin COVID? Ini Kata ITAGI,https://news.detik.com/berita/d-5865547/apa-dampak-pria-di-sulsel-jika-17-kali-divaksin-covid-ini-kata-itagi,"detikNewsRabu, 22 Des 2021 12:09 WIB",https://news.detik.com/berita/d-5865547/apa-dampak-pria-di-sulsel-jika-17-kali-divaksin-covid-ini-kata-itagi
"Gegara 1 Kasus Corona, Kota di China Larang Semua Warga Keluar Rumah",https://news.detik.com/internasional/d-5865535/gegara-1-kasus-corona-kota-di-china-larang-semua-warga-keluar-rumah,"detikNewsRabu, 22 Des 2021 12:04 WIB",https://news.detik.com/internasional/d-5865535/gegara-1-kasus-corona-kota-di-china-larang-semua-warga-keluar-rumah
Mantap Pak Menkes! Vaksinasi Lengkap COVID-19 RI Akhirnya Lampaui Target WHO,https://health.detik.com/berita-detikhealth/d-5865527/mantap-pak-menkes-vaksinasi-lengkap-covid-19-ri-akhirnya-lampaui-target-who,"detikHealthRabu, 22 Des 2021 12:00 WIB",https://health.detik.com/berita-detikhealth/d-5865527/mantap-pak-menkes-vaksinasi-lengkap-covid-19-ri-akhirnya-lampaui-target-who
"RI Catat 92 Zona Hijau COVID-19, Ada 2 di Wilayah Jawa-Bali",https://health.detik.com/berita-detikhealth/d-5865500/ri-catat-92-zona-hijau-covid-19-ada-2-di-wilayah-jawa-bali,"detikHealthRabu, 22 Des 2021 11:43 WIB",https://health.detik.com/berita-detikhealth/d-5865500/ri-catat-92-zona-hijau-covid-19-ada-2-di-wilayah-jawa-bali
"Kaleidoskop Pendidikan 2021: Hapus UN hingga Bye Jurusan IPA, IPS & Bahasa",https://www.detik.com/edu/edutainment/d-5865461/kaleidoskop-pendidikan-2021-hapus-un-hingga-bye-jurusan-ipa-ips--bahasa,"detikEduRabu, 22 Des 2021 11:30 WIB",https://www.detik.com/edu/edutainment/d-5865461/kaleidoskop-pendidikan-2021-hapus-un-hingga-bye-jurusan-ipa-ips--bahasa
"Pemerintah Akan Tambah 3 Tempat Karantina WNI dari LN, Ini Lokasinya",https://news.detik.com/berita/d-5865473/pemerintah-akan-tambah-3-tempat-karantina-wni-dari-ln-ini-lokasinya,"detikNewsRabu, 22 Des 2021 11:27 WIB",https://news.detik.com/berita/d-5865473/pemerintah-akan-tambah-3-tempat-karantina-wni-dari-ln-ini-lokasinya
"d'Mentor: Era Omicron Tiba, Saatnya Invest Emas Lagi ?",https://finance.detik.com/berita-ekonomi-bisnis/d-5865468/dmentor-era-omicron-tiba-saatnya-invest-emas-lagi-,"detikFinanceRabu, 22 Des 2021 11:24 WIB",https://finance.detik.com/berita-ekonomi-bisnis/d-5865468/dmentor-era-omicron-tiba-saatnya-invest-emas-lagi-
"Omicron Menghantui, Thailand Tangguhkan Wisata Tanpa Karantina",https://travel.detik.com/travel-news/d-5865446/omicron-menghantui-thailand-tangguhkan-wisata-tanpa-karantina,"detikTravelRabu, 22 Des 2021 11:10 WIB",https://travel.detik.com/travel-news/d-5865446/omicron-menghantui-thailand-tangguhkan-wisata-tanpa-karantina
"Denmark Cetak Rekor Tertinggi Corona, Varian Omicron Kini Mendominasi",https://news.detik.com/internasional/d-5865442/denmark-cetak-rekor-tertinggi-corona-varian-omicron-kini-mendominasi,"detikNewsRabu, 22 Des 2021 11:00 WIB",https://news.detik.com/internasional/d-5865442/denmark-cetak-rekor-tertinggi-corona-varian-omicron-kini-mendominasi
"Momen Nataru, Internet Bakal Banyak Dipakai Buat Video Streaming",https://inet.detik.com/telecommunication/d-5865427/momen-nataru-internet-bakal-banyak-dipakai-buat-video-streaming,"detikInetRabu, 22 Des 2021 10:50 WIB",https://inet.detik.com/telecommunication/d-5865427/momen-nataru-internet-bakal-banyak-dipakai-buat-video-streaming
Penonton Spider-Man: No Way Home Lebih Takut Merasa FOMO daripada Varian Omicron,https://hot.detik.com/movie/d-5864681/penonton-spider-man-no-way-home-lebih-takut-merasa-fomo-daripada-varian-omicron,"detikHotRabu, 22 Des 2021 10:32 WIB",https://hot.detik.com/movie/d-5864681/penonton-spider-man-no-way-home-lebih-takut-merasa-fomo-daripada-varian-omicron
"Pria Ngaku Divaksin Corona 16 Kali, Apa Efeknya ke Tubuh? Ini kata dr Tirta",https://health.detik.com/berita-detikhealth/d-5865390/pria-ngaku-divaksin-corona-16-kali-apa-efeknya-ke-tubuh-ini-kata-dr-tirta,"detikHealthRabu, 22 Des 2021 10:30 WIB",https://health.detik.com/berita-detikhealth/d-5865390/pria-ngaku-divaksin-corona-16-kali-apa-efeknya-ke-tubuh-ini-kata-dr-tirta
"Tangkal Omicron, Thailand Kembali Wajibkan Karantina untuk Turis Asing",https://news.detik.com/internasional/d-5865361/tangkal-omicron-thailand-kembali-wajibkan-karantina-untuk-turis-asing,"detikNewsRabu, 22 Des 2021 10:07 WIB",https://news.detik.com/internasional/d-5865361/tangkal-omicron-thailand-kembali-wajibkan-karantina-untuk-turis-asing
"Eto'o: Euro Saja Tetap Digelar, Kenapa Piala Afrika Ditunda?",https://sport.detik.com/sepakbola/bola-dunia/d-5865204/etoo-euro-saja-tetap-digelar-kenapa-piala-afrika-ditunda,"SepakbolaRabu, 22 Des 2021 10:05 WIB",https://sport.detik.com/sepakbola/bola-dunia/d-5865204/etoo-euro-saja-tetap-digelar-kenapa-piala-afrika-ditunda
Nakes-Warga 60 Tahun ke Atas di Israel Diberi Dosis ke-4 Vaksin Corona,https://news.detik.com/internasional/d-5865333/nakes-warga-60-tahun-ke-atas-di-israel-diberi-dosis-ke-4-vaksin-corona,"detikNewsRabu, 22 Des 2021 09:34 WIB",https://news.detik.com/internasional/d-5865333/nakes-warga-60-tahun-ke-atas-di-israel-diberi-dosis-ke-4-vaksin-corona
